SerialNo,Substation_x,datetime,V_MIN,V_MIN_Filtered,V_MAX,V_MAX_Filtered,I_GEN_MIN,I_GEN_MIN_Filtered,I_GEN_MAX,I_GEN_MAX_Filtered,I_IMPORT_MIN,I_IMPORT_MIN_Filtered,I_IMPORT_MAX,I_IMPORT_MAX_Filtered,P_GEN_MIN,P_GEN_MAX,P_IMPORT_MIN,P_IMPORT_MAX,Q_GEN_MIN,Q_GEN_MAX,Q_IMPORT_MIN,Q_IMPORT_MAX,S_GEN_MIN,S_GEN_MAX,S_IMPORT_MIN,S_IMPORT_MAX,thdV_MIN,thdV_MIN_Filtered,thdV_MAX,thdV_MAX_Filtered,thdI_GEN_MIN,thdI_GEN_MAX,thdI_IMPORT_MIN,thdI_IMPORT_MAX,f_min,f_max,V_MAX_Rise_vs_VA_MIN_Filtered,V_MAX_Rise_vs_VA_MAX_Filtered,V_MAX_Rise_vs_VB_MIN_Filtered,V_MAX_Rise_vs_VB_MAX_Filtered,V_MAX_Rise_vs_VC_MIN_Filtered,V_MAX_Rise_vs_VC_MAX_Filtered,Site,Month,Hour,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindRun,HiSpeed,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,Year,Day_of_Year,Week_of_Year,Voltage_Drop,Current_Drop,Power_Drop,Power_to_Solar_Ratio,Apparent_Power_Ratio,Temperature_Difference,Humidity_Variation,Dew_Point_Difference,Wind_Speed_Variability,Rainfall_Accumulation,THD_Variation,THD_I_Gen_Variation,Cumulative_Power_Generation,days_since_install,time_degradation,temp_stress,humidity_stress,solar_exposure,voltage_drop_stress,current_drop_stress,thd_stress,environmental_stress,operational_stress,daily_degradation,degradation
3067E69020456129,Forest Road,03-06-2014 15:00,0.819562998,0.819562998,0.802440851,0.802440851,0.364364876,0.364364876,0.685703364,0.685703364,0.324381439,0.324381439,0.192807047,0.192807047,0.775895765,0.347723935,0.232223592,0.148574057,0.736585366,0.405,0.502318393,0.225834046,0.252169293,0.106227675,0.322580645,0.199533374,0.626318875,0.626318875,0.487398548,0.487398548,0.004486282,0.008213486,0.037166829,0.015378917,0.996407186,0.992281431,0.585757272,0.803036753,0.624554192,0.892729706,0.640321151,0.919151925,YMCA,3,15,0.586750789,0.595611285,0.599388379,0.5,0.600917431,0.133333333,0.133333333,0.242424242,0.586750789,0.576323988,0.576323988,0.541577825,0,0,0.625625626,0.625698324,0.921752739,0.025062657,0.584725537,0.404255319,0.730769231,0.512295082,0.385527877,0.323076923,0.523809524,2014,65,10,-0.021337581,0.468626092,-1.231355644,0.555801937,0.169794316,-0.003777094,0.095744681,-0.1298518,0.109090909,0,-0.138920327,0.003727204,91.54860506,180,0.002465753,0,0,0.576672134,-0.021337581,0.468626092,0.495612034,5.77E-05,0.00018858,0.002712001,1.785427829
3067E69020456129,Forest Road,03-06-2014 16:00,0.796160915,0.796160915,0.738335463,0.738335463,0.598976982,0.598976982,0.636850153,0.636850153,0.565378181,0.565378181,0.183415439,0.183415439,0.716612378,0.544787078,0.256884505,0.096749463,0.580487805,0.42,0.551777434,0.215568862,0.134938906,0.13433763,0.556540234,0.187664841,0.657971864,0.657971864,0.517727467,0.517727467,0.004990938,0.005564184,0.041380635,0.007722751,0.996606786,0.992281431,0.552303971,0.763232581,0.604001693,0.86529884,0.624941348,0.902995083,YMCA,3,16,0.536277603,0.567398119,0.550458716,0.546875,0.559633028,0.2,0.2,0.303030303,0.536277603,0.520249221,0.520249221,0.535181237,0,0,0.437437437,0.437383613,0.491392801,0.112781955,0.61575179,0.340425532,0.719230769,0.536885246,0.330960854,0.307692308,0.476190476,2014,65,10,-0.078318671,0.059469517,-0.315399001,1.245405701,0.307101356,0.016939403,0.206449468,-0.159597741,0.103030303,0,-0.140244397,0.000573246,92.09339214,180,0.002465753,0,0,0.214953607,-0.078318671,0.059469517,0.523291651,2.15E-05,0.000100888,0.002588137,1.788015966
3067E69020456129,Forest Road,03-06-2014 17:00,0.763447008,0.763447008,0.718509054,0.718509054,0.323103154,0.323103154,0.36735474,0.36735474,0.288984767,0.288984767,0.09947339,0.09947339,0.431270358,0.304845815,0.437114673,0.159536952,0.756097561,0.63,0.494590417,0.182207015,0.275013281,0.268054046,0.284296349,0.101846216,0.636576788,0.636576788,0.536522853,0.536522853,0.00557549,0.017676764,0.042218062,0.035417703,0.99760479,0.996140715,0.560564045,0.751738328,0.590884362,0.814005352,0.612011887,0.884156076,YMCA,3,17,0.520504732,0.532915361,0.535168196,0.625,0.587155963,0.133333333,0.133333333,0.242424242,0.520504732,0.510903427,0.510903427,0.533049041,0,0,0.219219219,0.219273743,0.20657277,0.135338346,0.539379475,0.361702128,0.630769231,0.471311475,0.348754448,0.369230769,0.238095238,2014,65,10,-0.062543337,0.120460093,-0.414716348,1.390598034,1.222767088,-0.002252835,0.263297872,-0.043613268,0.109090909,0,-0.100053935,0.012101274,92.39823795,180,0.002465753,0,0,0.045284721,-0.062543337,0.120460093,0.554199617,4.53E-06,0.000122423,0.002592705,1.790608671
3067E69020456129,Forest Road,03-06-2014 18:00,0.794404738,0.794404738,0.726924263,0.726924263,0.053282182,0.053282182,0.220948012,0.220948012,0.055648499,0.055648499,0.054456767,0.054456767,0.271661238,0.03876652,0.540896013,0.232290708,0.946341463,0.74,0.43431221,0.160821215,0.411545954,0.340114925,0.054945055,0.056198012,0.698417351,0.698417351,0.621529261,0.621529261,0.019671478,0.043921122,0.286202721,0.062646564,0.997205589,0.995843847,0.518437666,0.74301121,0.566584054,0.744498959,0.552838747,0.795644677,YMCA,3,18,0.511041009,0.510971787,0.525993884,0.65625,0.591743119,0.066666667,0.066666667,0.181818182,0.511041009,0.501557632,0.501557632,0.52238806,0,0,0.147147147,0.147113594,0.132237872,0.15037594,0.479713604,0.404255319,0.576923077,0.411885246,0.404507711,0.423076923,0.158730159,2014,65,10,-0.092830132,0.758847425,-6.007625085,0.263454106,2.311393268,-0.015022097,0.251994681,0.014820042,0.115151515,0,-0.07688809,0.024249644,92.43700447,180,0.002465753,0,0,0.019458426,-0.092830132,0.758847425,0.665450383,1.95E-06,0.000266294,0.002733993,1.793342664
3067E69020456129,Forest Road,03-06-2014 19:00,0.737267715,0.737267715,0.693615896,0.693615896,0.050980392,0.050980392,0.044801223,0.044801223,0.059874967,0.059874967,0.579270512,0.579270512,0.051791531,0.033480176,0.684545828,0.679316161,0.946341463,0.875,0.43431221,0.143712575,0.412962635,0.428016773,0.058844381,0.585108541,0.776084408,0.776084408,0.741563434,0.741563434,0.032287883,0.049528268,0.268120696,0.06691941,0.996407186,0.991687695,0.516490648,0.702639421,0.511334099,0.736544752,0.57150305,0.80011495,YMCA,3,19,0.501577287,0.504702194,0.516819572,0.640625,0.568807339,0.066666667,0.066666667,0.121212121,0.501577287,0.489096573,0.489096573,0.515991471,0,0,0.076076076,0.076117318,0.085289515,0.170426065,0.448687351,0.425531915,0.546153846,0.389344262,0.422301305,0.446153846,0.079365079,2014,65,10,-0.062933706,-0.137924114,-0.546931265,0.440088103,5.626167851,-0.012117378,0.215093085,0.022653493,0.054545454,0,-0.034520974,0.017240385,92.47048465,180,0.002465753,0,0,0.006488492,-0.062933706,-0.137924114,0.791091702,6.49E-07,0.000118047,0.002584449,1.795927113
3067E69020456129,Forest Road,03-06-2014 20:00,0.826342659,0.826342659,0.754901529,0.754901529,0.027791986,0.027791986,0.03883792,0.03883792,0.036717443,0.036717443,0.012667751,0.012667751,0.031270358,0.008810573,0.691533087,0.238807114,0.96097561,0.54,0.43122102,0.199315654,0.424296086,0.430812238,0.036866359,0.01339014,0.772567409,0.772567409,0.690303289,0.690303289,0.015152833,0.051767481,0.226318681,0.066856987,0.995409182,0.994062639,0.507581568,0.736767419,0.529891797,0.768658935,0.555549763,0.815824765,YMCA,3,20,0.463722397,0.476489028,0.480122324,0.6875,0.54587156,0.066666667,0.066666667,0.121212121,0.463722397,0.45482866,0.45482866,0.518123667,0,0,0.013013013,0.013035382,0.016431925,0.228070175,0.410501193,0.425531915,0.496153846,0.354508197,0.430604982,0.484615385,0.047619048,2014,65,10,-0.094636356,0.28441106,-2.549185507,0.677058649,33.10626355,-0.003633296,0.261968085,0.049717714,0.054545454,0,-0.08226412,0.036614648,92.47929522,180,0.002465753,0,0,0.000213829,-0.094636356,0.28441106,0.74207077,2.14E-08,0.000186369,0.002652144,1.798579257
3067E69020456129,Forest Road,03-06-2014 21:00,0.785868899,0.785868899,0.725117857,0.725117857,0.027962489,0.027962489,0.019571865,0.019571865,0.034604209,0.034604209,0.005363166,0.005363166,0.009446254,0.008516887,0.690711056,0.235663907,0.604878049,0.53,0.556414219,0.207014542,0.424296086,0.440441062,0.03438497,0.005782106,0.750586166,0.750586166,0.685177275,0.685177275,0.016230916,0.035168664,0.184425989,0.053629578,0.996806387,0.990797091,0.533128798,0.750035476,0.537266518,0.77259887,0.559720557,0.831853886,YMCA,3,21,0.438485804,0.448275862,0.455657492,0.71875,0.52293578,0.066666667,0.066666667,0.121212121,0.438485804,0.429906542,0.429906542,0.513859275,0,0,0,0,0,0.273182957,0.37947494,0.446808511,0.465384615,0.317622951,0.457888493,0.507692308,0,2014,65,10,-0.083780921,-0.428708455,-0.109120504,,,-0.00738163,0.271941489,0.057551165,0.054545454,0,-0.065408891,0.018937748,92.48781211,180,0.002465753,0,0,0,-0.083780921,-0.428708455,0.720345939,0,4.16E-05,0.002507325,1.801086582
3067E69020456129,Forest Road,03-06-2014 22:00,0.773902389,0.773902389,0.745120501,0.745120501,0.028388747,0.028388747,0.020259939,0.020259939,0.033283438,0.033283438,0.005290363,0.005290363,0.009446254,0.008516887,0.688861488,0.236123888,0.609756098,0.53,0.553323029,0.208725406,0.424119001,0.439819848,0.033321517,0.005579225,0.751758499,0.751758499,0.745407945,0.745407945,0.016418013,0.024714663,0.147701876,0.049342167,0.997205589,0.992281431,0.58221724,0.72995601,0.571903524,0.761299435,0.556071112,0.809438661,YMCA,3,22,0.422712934,0.420062696,0.440366972,0.78125,0.532110092,0.066666667,0.066666667,0.121212121,0.422712934,0.417445483,0.417445483,0.511727079,0,0,0,0,0,0.30075188,0.350835322,0.468085106,0.438461538,0.286885246,0.474495848,0.538461538,0.047619048,2014,65,10,-0.038627159,-0.40122569,-0.109120504,,,-0.020304276,0.313164894,0.093648554,0.054545454,0,-0.006350554,0.00829665,92.49632899,180,0.002465753,0,0,0,-0.038627159,-0.40122569,0.770122608,0,6.61E-05,0.002531807,1.803618389
3067E69020456129,Forest Road,03-06-2014 23:00,0.82883398,0.82883398,0.767061726,0.767061726,0.027536232,0.027536232,0.019954128,0.019954128,0.033723695,0.033723695,0.004829277,0.004829277,0.009446254,0.008516887,0.68865598,0.236200552,0.609756098,0.535,0.553323029,0.208725406,0.424296086,0.439975151,0.033676001,0.005274904,0.8007034,0.8007034,0.825288338,0.825288338,0.017494074,0.026289923,0.145856336,0.047401856,0.99740519,0.991984563,0.532597793,0.76351639,0.532551532,0.794157003,0.577863511,0.827958363,YMCA,3,23,0.406940063,0.410658307,0.425076453,0.84375,0.541284404,0.066666667,0.066666667,0.121212121,0.406940063,0.404984424,0.404984424,0.501066098,0,0,0,0,0,0.328320802,0.336515513,0.510638298,0.446153846,0.278688525,0.512455516,0.538461538,0,2014,65,10,-0.080531008,-0.379976715,-0.109120504,,,-0.014418146,0.333111702,0.095130558,0.054545454,0,0.024584938,0.008795849,92.50484588,180,0.002465753,0,0,0,-0.080531008,-0.379976715,0.851578261,0,7.82E-05,0.002543968,1.806162357
3067E69020456129,Forest Road,04-06-2014 00:00,0.823238718,0.823238718,0.74146363,0.74146363,0.028303495,0.028303495,0.020336391,0.020336391,0.033371489,0.033371489,0.004756473,0.004756473,0.009446254,0.008516887,0.68865598,0.235050598,0.609756098,0.535,0.554868624,0.20615911,0.424119001,0.439975151,0.033321517,0.005274904,0.822977726,0.822977726,0.752242631,0.752242631,0.016644552,0.026507335,0.142330608,0.044151704,0.997005988,0.991984563,0.507050563,0.752376898,0.483890467,0.743904252,0.544236484,0.839517211,YMCA,4,0,0.397476341,0.39184953,0.412844037,0.875,0.54587156,0.066666667,0.066666667,0.121212121,0.397476341,0.395638629,0.395638629,0.492537313,0,0,0,0,0,0.343358396,0.322195704,0.531914894,0.434615385,0.266393443,0.533807829,0.553846154,0,2014,96,14,-0.110288738,-0.391765874,-0.109120504,,,-0.020994507,0.343085106,0.111256175,0.054545454,0,-0.070735095,0.009862783,92.51336277,180,0.002465753,0,0,0,-0.110288738,-0.391765874,0.778749966,0,5.53E-05,0.002521092,1.808683449
3067E69020456129,Forest Road,04-06-2014 01:00,0.801021033,0.801021033,0.771247301,0.771247301,0.027280477,0.027280477,0.020030581,0.020030581,0.032931232,0.032931232,0.004829277,0.004829277,0.009446254,0.008516887,0.68865598,0.236123888,0.609756098,0.535,0.553323029,0.209580838,0.424473172,0.440130455,0.033321517,0.005274904,0.826494725,0.826494725,0.765057668,0.765057668,0.016643541,0.025400748,0.148693987,0.043050981,0.997205589,0.992578299,0.59336834,0.757556407,0.570392311,0.748736247,0.627965174,0.85056517,YMCA,4,1,0.391167192,0.385579937,0.406727829,0.890625,0.541284404,0.133333333,0.133333333,0.151515152,0.391167192,0.392523364,0.392523364,0.481876333,0,0,0,0,0,0.353383459,0.312649165,0.553191489,0.434615385,0.260245902,0.545670225,0.553846154,0,2014,96,14,-0.03860465,-0.361941374,-0.109120504,,,-0.021147892,0.337433511,0.106669019,0.018181819,0,-0.061437057,0.008757207,92.52187965,180,0.002465753,0,0,0,-0.03860465,-0.361941374,0.790458416,0,7.80E-05,0.002543736,1.811227185
3067E69020456129,Forest Road,04-06-2014 02:00,0.763651215,0.763651215,0.711371547,0.711371547,0.027536232,0.027536232,0.020183486,0.020183486,0.033019283,0.033019283,0.004999151,0.004999151,0.009446254,0.008516887,0.68865598,0.235893898,0.604878049,0.53,0.554868624,0.209580838,0.424473172,0.440130455,0.032612549,0.005376344,0.766705744,0.766705744,0.732592909,0.732592909,0.016424081,0.023127686,0.14413881,0.041074256,0.997005988,0.991984563,0.551654965,0.762664964,0.541860606,0.756318763,0.585631615,0.831087553,YMCA,4,2,0.384858044,0.382445141,0.403669725,0.90625,0.541284404,0.066666667,0.066666667,0.090909091,0.384858044,0.386292835,0.386292835,0.469083156,0,0,0,0,0,0.363408521,0.31026253,0.574468085,0.442307692,0.258196721,0.565836299,0.553846154,0,2014,96,14,-0.073491368,-0.364295147,-0.109120504,,,-0.021224584,0.331781915,0.098976712,0.024242424,0,-0.034112835,0.006703605,92.53039654,180,0.002465753,0,0,0,-0.073491368,-0.364295147,0.755720595,0,6.36E-05,0.00252934,1.813756525
3067E69020456129,Forest Road,04-06-2014 03:00,0.758954462,0.758954462,0.663479755,0.663479755,0.028729753,0.028729753,0.020489297,0.020489297,0.032579026,0.032579026,0.005338899,0.005338899,0.009446254,0.008516887,0.68865598,0.234743944,0.6,0.53,0.556414219,0.207869974,0.424119001,0.440130455,0.03190358,0.005680665,0.764361079,0.764361079,0.689021786,0.689021786,0.016571736,0.02596706,0.152657098,0.040885947,0.997005988,0.990797091,0.495250457,0.75961402,0.482802394,0.755352364,0.534539388,0.84686123,YMCA,4,3,0.38170347,0.379310345,0.400611621,0.921875,0.54587156,0,0,0.090909091,0.38170347,0.38317757,0.38317757,0.456289979,0,0,0,0,0,0.365914787,0.31026253,0.574468085,0.442307692,0.258196721,0.565836299,0.546153846,0,2014,96,14,-0.143899955,-0.402183442,-0.109120504,,,-0.021301276,0.347406915,0.103563868,0.090909091,0,-0.075339293,0.009395324,92.53891343,180,0.002465753,0,0,0,-0.143899955,-0.402183442,0.714988846,0,3.38E-05,0.002499535,1.81625606
3067E69020456129,Forest Road,04-06-2014 04:00,0.747641413,0.747641413,0.673304842,0.673304842,0.02855925,0.02855925,0.019648318,0.019648318,0.032755129,0.032755129,0.004805009,0.004805009,0.009446254,0.008516887,0.68865598,0.235357252,0.604878049,0.53,0.556414219,0.208725406,0.424119001,0.440441062,0.032258065,0.005072023,0.725967175,0.725967175,0.691584793,0.691584793,0.015774804,0.021390994,0.145461625,0.042929256,0.997205589,0.993172035,0.522567703,0.755356889,0.492776401,0.755872733,0.538814452,0.836707325,YMCA,4,4,0.375394322,0.373040752,0.394495413,0.9375,0.54587156,0.066666667,0.066666667,0.090909091,0.375394322,0.380062305,0.380062305,0.44989339,0,0,0,0,0,0.37593985,0.30548926,0.595744681,0.45,0.256147541,0.581257414,0.546153846,0,2014,96,14,-0.11040552,-0.453521365,-0.109120504,,,-0.021454661,0.341755319,0.09587156,0.024242424,0,-0.034382382,0.00561619,92.54743032,180,0.002465753,0,0,0,-0.11040552,-0.453521365,0.712975787,0,2.98E-05,0.002495563,1.818751623
3067E69020456129,Forest Road,04-06-2014 05:00,0.749030018,0.749030018,0.679032471,0.679032471,0.027536232,0.027536232,0.020183486,0.020183486,0.032314872,0.032314872,0.005120489,0.005120489,0.009771987,0.008516887,0.688450473,0.236123888,0.604878049,0.53,0.557959815,0.21043627,0.424650257,0.440130455,0.031549096,0.005477785,0.741207503,0.741207503,0.663391713,0.663391713,0.013841131,0.02302614,0.127598291,0.045316931,0.99760479,0.991390827,0.531240781,0.761671633,0.53962401,0.773490931,0.58166936,0.842327096,YMCA,4,5,0.372239748,0.369905956,0.391437309,0.9375,0.541284404,0,0,0.060606061,0.372239748,0.37694704,0.37694704,0.437100213,0,0,0.006006006,0.006052142,0.005477308,0.383458647,0.30071599,0.595744681,0.442307692,0.25,0.581257414,0.546153846,0,2014,96,14,-0.103084241,-0.364295147,-0.147366051,1.418061687,73.28172083,-0.021531353,0.341755319,0.098976712,0.060606061,0,-0.07781579,0.009185009,92.5559472,180,0.002465753,0,0,3.29E-05,-0.103084241,-0.364295147,0.686417853,3.29E-09,4.38E-05,0.002509564,1.821261187
3067E69020456129,Forest Road,04-06-2014 06:00,0.702225853,0.702225853,0.744768031,0.744768031,0.028388747,0.028388747,0.040902141,0.040902141,0.037862111,0.037862111,0.009561482,0.009561482,0.04267101,0.008810573,0.670982326,0.235663907,0.956097561,0.53,0.445131376,0.209580838,0.424473172,0.429569809,0.036866359,0.010042605,0.696072685,0.696072685,0.642460487,0.642460487,0.015657489,0.04828889,0.149307389,0.046834848,0.997205589,0.994062639,0.689126202,0.73712218,0.697031977,0.765834077,0.710546895,0.833578134,YMCA,4,6,0.378548896,0.373040752,0.394495413,0.9375,0.54587156,0,0,0.03030303,0.378548896,0.380062305,0.380062305,0.426439232,0,0,0.045045045,0.045158287,0.045383412,0.373433584,0.307875895,0.617021277,0.465384615,0.258196721,0.601423488,0.538461538,0,2014,96,14,0.05712138,0.305934939,-3.843159463,0.195594721,9.536449769,-0.021454661,0.320478723,0.080486945,0.03030303,0,-0.053612198,0.032631401,92.56475778,180,0.002465753,0,0,0.002044298,0.05712138,0.305934939,0.690749377,2.04E-07,0.000210761,0.002676719,1.823937906
3067E69020456129,Forest Road,04-06-2014 07:00,0.731100674,0.731100674,0.759703926,0.759703926,0.060528559,0.060528559,0.079281346,0.079281346,0.051774236,0.051774236,0.013565656,0.013565656,0.109771987,0.051395007,0.637690095,0.223321067,0.946341463,0.83,0.449768161,0.158254919,0.407472995,0.411243982,0.051754697,0.013897342,0.627198124,0.627198124,0.557454079,0.557454079,0.01708954,0.030187716,0.140261043,0.036672403,0.996806387,0.991984563,0.669715027,0.758762594,0.669467448,0.793487957,0.674625932,0.836579603,YMCA,4,7,0.369085174,0.373040752,0.388379205,0.859375,0.5,0,0,0.03030303,0.369085174,0.373831776,0.373831776,0.42217484,0,0,0.08008008,0.080074488,0.082159624,0.385964912,0.319809069,0.595744681,0.469230769,0.268442623,0.581257414,0.523076923,0.047619048,2014,96,14,0.037650525,0.23653467,-1.135849247,0.641795151,5.13540923,-0.015338453,0.263630319,0.030769231,0.03030303,0,-0.069744045,0.013098176,92.61615278,180,0.002465753,0,0,0.006579349,0.037650525,0.23653467,0.587641795,6.58E-07,0.000172365,0.002638777,1.826576683
3067E69020456129,Forest Road,04-06-2014 08:00,0.736614254,0.736614254,0.643565229,0.643565229,0.097271952,0.097271952,0.172171254,0.172171254,0.086202342,0.086202342,0.043633363,0.043633363,0.219869707,0.1010279,0.558775175,0.207375038,0.887804878,0.76,0.465224111,0.169375535,0.389587392,0.365274111,0.084367246,0.04453236,0.58880422,0.58880422,0.497223409,0.497223409,0.010478442,0.019535832,0.077806048,0.025110645,0.99740519,0.991984563,0.501976518,0.748829289,0.518225231,0.76338091,0.532558261,0.819911872,YMCA,4,8,0.384858044,0.379310345,0.394495413,0.890625,0.536697248,0,0,0,0.384858044,0.386292835,0.386292835,0.417910448,0,0,0.083083083,0.083100559,0.10172144,0.363408521,0.322195704,0.595744681,0.473076923,0.270491803,0.581257414,0.523076923,0.047619048,2014,96,14,-0.144583674,0.435027917,-1.176326609,1.215986412,4.396492015,-0.015185068,0.294880319,0.063620325,0,0,-0.091580811,0.00905739,92.71718068,180,0.002465753,0,0,0.008451331,-0.144583674,0.435027917,0.516759241,8.45E-07,0.000161441,0.002628039,1.829204722
3067E69020456129,Forest Road,04-06-2014 09:00,0.73771697,0.73771697,0.76155439,0.76155439,0.15140665,0.15140665,0.207721713,0.207721713,0.110680637,0.110680637,0.055645885,0.055645885,0.260260586,0.155066079,0.530415125,0.22125115,0.863414634,0.74,0.463678516,0.164242943,0.362316274,0.347258891,0.110244594,0.057009535,0.597596717,0.597596717,0.510038445,0.510038445,0.009798825,0.017230224,0.073597576,0.034511531,0.99740519,0.994062639,0.66222196,0.856747552,0.684640029,0.877564674,0.686877639,0.87885561,YMCA,4,9,0.391167192,0.388714734,0.406727829,0.875,0.536697248,0.066666667,0.066666667,0.090909091,0.391167192,0.392523364,0.392523364,0.411513859,0,0,0.139139139,0.139199255,0.13458529,0.350877193,0.336515513,0.595744681,0.496153846,0.282786885,0.581257414,0.5,0.079365079,2014,96,14,0.031301008,0.271108216,-0.678385032,1.11446772,2.49576714,-0.018013095,0.279255319,0.040543402,0.024242424,0,-0.087558272,0.007431399,92.87224676,180,0.002465753,0,0,0.018726081,0.031301008,0.271108216,0.527268669,1.87E-06,0.000165936,0.002633562,1.831838284
3067E69020456129,Forest Road,04-06-2014 10:00,0.745681029,0.745681029,0.685200687,0.685200687,0.15370844,0.15370844,0.354281346,0.354281346,0.124240556,0.124240556,0.09309098,0.09309098,0.419218241,0.155653451,0.448006576,0.198022079,0.853658537,0.63,0.463678516,0.180496151,0.361076678,0.274576798,0.121588089,0.095354027,0.633939039,0.633939039,0.483126869,0.483126869,0.006155996,0.014173437,0.056726353,0.021549419,0.996806387,0.993468903,0.552834976,0.77784873,0.567853473,0.820472792,0.561858089,0.859569577,YMCA,4,10,0.388012618,0.388714734,0.400611621,0.90625,0.54587156,0,0,0.060606061,0.388012618,0.3894081,0.3894081,0.407249467,0,0,0.13013013,0.130121043,0.121283255,0.355889724,0.346062053,0.574468085,0.496153846,0.288934426,0.558718861,0.492307692,0.126984127,2014,96,14,-0.08826661,0.566140183,-1.693279451,1.196136905,2.110017088,-0.011896887,0.331781915,0.049717714,0.060606061,0,-0.15081217,0.008017441,93.02790021,180,0.002465753,0,0,0.015782606,-0.08826661,0.566140183,0.497300306,1.58E-06,0.000195035,0.002662366,1.83450065
3067E69020456129,Forest Road,04-06-2014 11:00,0.716438636,0.716438636,0.714015068,0.714015068,0.20230179,0.20230179,0.354204893,0.354204893,0.179624901,0.179624901,0.088941199,0.088941199,0.416286645,0.200587372,0.457870941,0.21933456,0.824390244,0.61,0.472952087,0.18905047,0.336284753,0.27597453,0.175824176,0.090282004,0.585580305,0.585580305,0.52712516,0.52712516,0.006985291,0.016975058,0.067458222,0.028287969,0.997205589,0.993468903,0.624166617,0.776926352,0.62914828,0.838314005,0.620666284,0.861485408,YMCA,4,11,0.43533123,0.429467085,0.415902141,0.90625,0.614678899,0,0,0,0.43533123,0.436137072,0.436137072,0.402985075,0,0,0.318318318,0.318435754,0.366979656,0.278195489,0.367541766,0.574468085,0.526923077,0.307377049,0.557532622,0.476923077,0.206349206,2014,96,14,-0.003394281,0.428856591,-1.075338247,0.630147122,0.86697659,0.013564944,0.331781915,0.087755822,0,0,-0.058455145,0.009989767,93.22848758,180,0.002465753,0,0,0.116816347,-0.003394281,0.428856591,0.544100218,1.17E-05,0.000193913,0.002671348,1.837171998
3067E69020456129,Forest Road,04-06-2014 12:00,0.761527466,0.761527466,0.716526413,0.716526413,0.192924126,0.192924126,0.305045872,0.305045872,0.139649555,0.139649555,0.196689883,0.196689883,0.365798046,0.192951542,0.505548705,0.379024839,0.83902439,0.66,0.471406491,0.176218991,0.340711882,0.29958068,0.137894364,0.200142017,0.615181712,0.615181712,0.461768475,0.461768475,0.00671931,0.015369854,0.043471535,0.023450196,0.997804391,0.995250111,0.501386512,0.757059742,0.535332165,0.792001189,0.556644596,0.834089022,YMCA,4,12,0.416403785,0.426332288,0.434250765,0.8125,0.54587156,0.066666667,0.066666667,0.090909091,0.416403785,0.414330218,0.414330218,0.402985075,0,0,0.112112112,0.112197393,0.123630673,0.308270677,0.396181384,0.553191489,0.557692308,0.344262295,0.537366548,0.446153846,0,2014,96,14,-0.062804458,0.367557001,-0.895802657,1.721058845,2.672152675,-0.007918477,0.259308511,-0.011820748,0.024242424,0,-0.153413237,0.008650544,93.42143913,180,0.002465753,0,0,0.013860496,-0.062804458,0.367557001,0.477138329,1.39E-06,0.000156378,0.002623518,1.839795516
3067E69020456129,Forest Road,04-06-2014 13:00,0.795589136,0.795589136,0.772525003,0.772525003,0.280818414,0.280818414,0.458256881,0.458256881,0.23465704,0.23465704,0.126774577,0.126774577,0.53257329,0.272834068,0.374023839,0.238883778,0.775609756,0.56,0.486862442,0.196749358,0.295909332,0.221152353,0.231832683,0.130959627,0.610199297,0.610199297,0.502776591,0.502776591,0.005525935,0.010077761,0.043695561,0.013408435,0.996806387,0.993468903,0.580683226,0.731729814,0.600072538,0.834968778,0.601219957,0.857015135,YMCA,4,13,0.479495268,0.473354232,0.455657492,0.765625,0.610091743,0.066666667,0.066666667,0.121212121,0.479495268,0.476635514,0.476635514,0.400852878,0,0,0.424424424,0.424348231,0.486697966,0.203007519,0.417661098,0.553191489,0.588461538,0.368852459,0.533807829,0.423076923,0.238095238,2014,96,14,-0.029855517,0.387203061,-0.952004359,0.6428331,0.521064153,0.01769674,0.212433511,0.021630205,0.054545454,0,-0.107422706,0.004551826,93.69427319,181,0.002479452,0,0,0.206566504,-0.029855517,0.387203061,0.512854352,2.07E-05,0.00017404,0.002674149,1.842469665
